name,terminology,code,term
Diagnosis,IPCCC,093023,"Innominate artery compression syndrome,"
Diagnosis,IPCCC,093100,Vascular ring
Diagnosis,IPCCC,093134,"Vascular ring of left aortic arch and right arterial duct or ligament,"
Diagnosis,IPCCC,093135,"Vascular ring of right aortic arch and left arterial duct or ligament,"
Diagnosis,IPCCC,093140,"Tracheo-esophageal compressive syndrome,"
Diagnosis,IPCCC,094101,Anomalous origin of coronary artery from pulmonary arterial tree
Diagnosis,IPCCC,094103,"Anomalous origin of left coronary artery from pulmonary artery (ALCAPA),"
Diagnosis,IPCCC,094200,Anomalous aortic origin or course of coronary artery
Diagnosis,IPCCC,094220,Anomalous aortic origin of coronary artery (AAOCA)
Diagnosis,IPCCC,094221,"Anomalous aortic origin of coronary artery with ventriculo-arterial concordance,"
Diagnosis,IPCCC,094304,"Anterior descending from right coronary artery across right ventricular outflow tract,"
Diagnosis,IPCCC,094305,Intramural proximal coronary arterial course
Diagnosis,IPCCC,094312,"Myocardial bridging of coronary artery (intramyocardial coronary arterial course),"
Diagnosis,IPCCC,094313,"Single coronary supplying all of heart,"
Diagnosis,IPCCC,094318,Aberrant course of coronary artery: across right ventricular outflow tract
Diagnosis,IPCCC,094405,"Congenital coronary arterial orifice stenosis,"
Diagnosis,IPCCC,094419,"Congenital coronary arterial orifice atresia,"
Diagnosis,IPCCC,094501,Coronary fistula
Diagnosis,IPCCC,094510,"Congenital coronary arterial fistula to right ventricle,"
Diagnosis,IPCCC,094511,Coronary fistulas within right ventricle ('sinusoidal')
Diagnosis,IPCCC,094516,"Congenital coronary arterial fistula(s),"
Diagnosis,IPCCC,094522,"Congenital coronary arterial fistula to left ventricle,"
Diagnosis,IPCCC,094600,Coronary arterial abnormality
Diagnosis,IPCCC,094601,Coronary arterial aneurysm(s)
Diagnosis,IPCCC,094603,"Congenital anomaly of coronary artery(ies),"
Diagnosis,IPCCC,094606,Right ventricle dependent coronary circulation
Diagnosis,IPCCC,094614,"Congenital coronary arterial aneurysm(s),"
Diagnosis,IPCCC,094621,"Left coronary artery from right aortic sinus with ventriculo-arterial concordance,"
Diagnosis,IPCCC,094626,"Right coronary artery from left aortic sinus with ventriculo-arterial concordance,"
Diagnosis,IPCCC,100100,Pericardial abnormality
Diagnosis,IPCCC,100101,"Partial agenesis of pericardium,"
Diagnosis,IPCCC,100102,"Complete agenesis of pericardium,"
Diagnosis,IPCCC,100103,"Pleuropericardial cyst,"
Diagnosis,IPCCC,100105,"Congenital pericardial anomaly,"
Diagnosis,IPCCC,100301,Heart tumour
Diagnosis,IPCCC,100501,Acute rheumatic fever
Diagnosis,IPCCC,100521,Rheumatic fever with cardiac involvement
Diagnosis,IPCCC,100530,Rheumatic valvar disease
Diagnosis,IPCCC,100531,Rheumatic mitral valvar disease
Diagnosis,IPCCC,100533,Rheumatic aortic valvar disease
Diagnosis,IPCCC,100600,Endocarditis
Diagnosis,IPCCC,100601,Infective endocarditis
Diagnosis,IPCCC,100608,"Infective endocarditis of tricuspid valve,"
Diagnosis,IPCCC,100609,"Infective endocarditis of pulmonary valve,"
Diagnosis,IPCCC,100610,"Infective endocarditis of mitral valve,"
Diagnosis,IPCCC,100611,"Infective endocarditis of aortic valve,"
Diagnosis,IPCCC,100612,"Endocarditis of right atrioventricular valve,"
Diagnosis,IPCCC,100613,"Endocarditis of left atrioventricular valve,"
Diagnosis,IPCCC,100614,"Endocarditis of common atrioventricular valve,"
Diagnosis,IPCCC,100618,"Endarteritis at site of arterial duct,"
Diagnosis,IPCCC,100620,Heart abscess
Diagnosis,IPCCC,100641,Bacterial endocarditis
Diagnosis,IPCCC,100664,Postprocedural endocarditis
Diagnosis,IPCCC,100666,"Endarteritis at site of aortic coarctation intervention,"
Diagnosis,IPCCC,100688,"Endocarditis of truncal valve or neo-aortic valve of truncal origin,"
Diagnosis,IPCCC,100689,"Endocarditis of neopulmonary valve,"
Diagnosis,IPCCC,100690,Endocarditis of the neo-aortic valve of pulmonary origin
Diagnosis,IPCCC,100701,Infectious myocarditis
Diagnosis,IPCCC,100703,Viral myocarditis
Diagnosis,IPCCC,100704,"Bacterial myocarditis,"
Diagnosis,IPCCC,100705,Drug induced heart muscle disease
Diagnosis,IPCCC,100707,"Fungal myocarditis,"
Diagnosis,IPCCC,100708,Trypanosomal myocarditis (Chagas' disease)
Diagnosis,IPCCC,100709,"Protozoal myocarditis,"
Diagnosis,IPCCC,100710,"Rickettsial myocarditis,"
Diagnosis,IPCCC,100728,"Parasitic myocarditis,"
Diagnosis,IPCCC,100740,"Dilated cardiomyopathy due to congenital heart disease,"
Diagnosis,IPCCC,100742,Heart muscle disease in cardiac rejection
Diagnosis,IPCCC,100745,"Pacemaker mediated dilated cardiomyopathy,"
Diagnosis,IPCCC,100751,"Dilated cardiomyopathy due to anthracycline toxicity,"
Diagnosis,IPCCC,100755,"Dilated cardiomyopathy due to toxin exposure (toxic myocarditis),"
Diagnosis,IPCCC,100761,Nutritional heart muscle disease
Diagnosis,IPCCC,100771,Heart muscle disease in infant of diabetic mother
Diagnosis,IPCCC,100779,"Dilated cardiomyopathy due to endocrinopathy,"
Diagnosis,IPCCC,100781,Heart muscle disease in collagen vascular/ connective tissue disorder
Diagnosis,IPCCC,100790,Myocarditis (inflammatory cardiomyopathy)
Diagnosis,IPCCC,100800,Pericarditis
Diagnosis,IPCCC,100801,Infectious pericarditis
Diagnosis,IPCCC,100803,Viral pericarditis
Diagnosis,IPCCC,100804,Bacterial pericarditis
Diagnosis,IPCCC,100809,Constrictive pericarditis
Diagnosis,IPCCC,100811,Postpericardiotomy syndrome
Diagnosis,IPCCC,100813,Cardiac tamponade
Diagnosis,IPCCC,100815,Chylopericardium
Diagnosis,IPCCC,100829,Pericardial abnormality: acquired
Diagnosis,IPCCC,100831,Pericardial effusion
Diagnosis,IPCCC,100901,Kawasaki disease
Diagnosis,IPCCC,100902,Kawasaki disease with aneurysm(s) or dilated coronary vessels
Diagnosis,IPCCC,100908,Kawasaki disease without cardiac involvement
Diagnosis,IPCCC,100910,Acquired coronary arterial disease
Diagnosis,IPCCC,100930,Ischaemic heart disease
Diagnosis,IPCCC,100953,"Chronic total occlusion of coronary artery,"
Diagnosis,IPCCC,100976,"Dilated cardiomyopathy due to systemic autoimmune disorder,"
Diagnosis,IPCCC,101001,Cardiomyopathy
Diagnosis,IPCCC,101010,Restrictive cardiomyopathy
Diagnosis,IPCCC,101011,Idiopathic restrictive cardiomyopathy
Diagnosis,IPCCC,101012,Endocardial fibroelastosis
Diagnosis,IPCCC,101013,Infiltrative cardiomyopathy
Diagnosis,IPCCC,101020,Hypertrophic cardiomyopathy
Diagnosis,IPCCC,101025,Dilated cardiomyopathy
Diagnosis,IPCCC,101030,"Familial-genetic hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101031,"Tachycardia induced dilated cardiomyopathy,"
Diagnosis,IPCCC,101032,"Familial-genetic dilated cardiomyopathy,"
Diagnosis,IPCCC,101034,"Hypertrophic cardiomyopathy due to mitochondrial disorder,"
Diagnosis,IPCCC,101035,"Idiopathic isolated dilated cardiomyopathy,"
Diagnosis,IPCCC,101046,"Restrictive cardiomyopathy due to glycogen storage disease,"
Diagnosis,IPCCC,101048,"Restrictive cardiomyopathy due to endomyocardial abnormality,"
Diagnosis,IPCCC,101049,"Endomyocardial fibrosis,"
Diagnosis,IPCCC,101070,"Nonobstructive hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101071,"Obstructive hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101072,"Idiopathic isolated hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101074,"Sarcomeric hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101083,"Sarcomeric dilated cardiomyopathy,"
Diagnosis,IPCCC,101088,"Dilated cardiomyopathy due to mitochondrial myopathy,"
Diagnosis,IPCCC,101089,"X-linked infantile dilated cardiomyopathy,"
Diagnosis,IPCCC,101093,"Dilated cardiomyopathy due to neuromuscular disease,"
Diagnosis,IPCCC,101094,"Dilated cardiomyopathy due to dystrophinopathy,"
Diagnosis,IPCCC,101095,"Arrhythmogenic ventricular cardiomyopathy with left ventricular dominance,"
Diagnosis,IPCCC,101099,"Arrhythmogenic ventricular cardiomyopathy,"
Diagnosis,IPCCC,101130,"Dilated cardiomyopathy due to laminopathy (LMNA),"
Diagnosis,IPCCC,101131,"Dilated cardiomyopathy due to fatty acid oxidation disorder,"
Diagnosis,IPCCC,101132,"Dilated cardiomyopathy due to primary carnitine deficiency,"
Diagnosis,IPCCC,101133,"Dilated cardiomyopathy due to lysosomal storage disorder,"
Diagnosis,IPCCC,101140,"Nonfamilial dilated cardiomyopathy,"
Diagnosis,IPCCC,101141,"Non-infectious inflammatory dilated cardiomyopathy (myocarditis),"
Diagnosis,IPCCC,101142,"Myocarditis due to Kawasaki disease,"
Diagnosis,IPCCC,101143,"Dilated cardiomyopathy due to congenital anomaly of coronary artery,"
Diagnosis,IPCCC,101144,"Premature ventricular complex mediated dilated cardiomyopathy,"
Diagnosis,IPCCC,101145,"Syndromic hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101146,"Hypertrophic cardiomyopathy due to lysosomal storage disease,"
Diagnosis,IPCCC,101147,"Hypertrophic cardiomyopathy due to glycogen storage disease,"
Diagnosis,IPCCC,101148,Hypertrophic cardiomyopathy due to disorder of fatty acid metabolism
Diagnosis,IPCCC,101149,"Nonfamilial hypertrophic cardiomyopathy,"
Diagnosis,IPCCC,101151,"Dilated cardiomyopathy due to nutritional disorder,"
Diagnosis,IPCCC,101153,"Hypertrophic cardiomyopathy due to hyperinsulinemia,"
Diagnosis,IPCCC,101154,"Restrictive cardiomyopathy due to glycogen disease,"
Diagnosis,IPCCC,101156,"Non-familial restrictive cardiomyopathy,"
Diagnosis,IPCCC,101160,"Familial-genetic noncompaction cardiomyopathy,"
Diagnosis,IPCCC,101165,"Noncompaction cardiomyopathy associated with congenital heart disease,"
Diagnosis,IPCCC,101201,Innocent murmur
Diagnosis,IPCCC,101242,Chest pain
Diagnosis,IPCCC,101251,Angina pectoris
Diagnosis,IPCCC,101272,Symptom-sign of non-cardiac disease
Diagnosis,IPCCC,101301,Pulmonary arterial hypertension
Diagnosis,IPCCC,101302,Idiopathic (primary) pulmonary hypertension
Diagnosis,IPCCC,101306,Pulmonary vascular disease
Diagnosis,IPCCC,101308,Irreversible pulmonary vascular disease due to congenital heart disease (Eisenmenger Syndrome)
Diagnosis,IPCCC,101350,Pulmonary arterial disease: acquired
Diagnosis,IPCCC,101351,Pulmonary embolism
Diagnosis,IPCCC,101359,"Acquired pulmonary arterial tree abnormality,"
Diagnosis,IPCCC,101362,"Acquired pulmonary arterial aneurysm,"
Diagnosis,IPCCC,101368,Acquired stenosis of right pulmonary arterial stenosis
Diagnosis,IPCCC,101369,Acquired stenosis of left pulmonary arterial stenosis
Diagnosis,IPCCC,101375,"Acquired pulmonary trunk stenosis,"
Diagnosis,IPCCC,101377,"Acquired discontinuity of pulmonary arteries,"
Diagnosis,IPCCC,101378,"Acquired pulmonary arterial dissection,"
Diagnosis,IPCCC,101401,Systemic hypertension
Diagnosis,IPCCC,101402,Primary (essential) systemic hypertension
Diagnosis,IPCCC,101404,Systemic hypertension due to aortic arch obstruction
Diagnosis,IPCCC,101440,Ascending aorta dilation: acquired
Diagnosis,IPCCC,101442,Ascending aorta aneurysm
Diagnosis,IPCCC,101443,Descending aorta aneurysm
Diagnosis,IPCCC,101444,Abdominal aorta aneurysm
Diagnosis,IPCCC,101445,Rupture of thoracic aortic aneurysm
Diagnosis,IPCCC,101446,Rupture of abdominal aortic aneurysm
Diagnosis,IPCCC,101450,Aortic aneurysm
Diagnosis,IPCCC,101451,Aortic dissection
Diagnosis,IPCCC,101452,Ascending aorta dissection & propagation beyond arch (DeBakey type I)
Diagnosis,IPCCC,101453,Ascending aorta dissection not beyond arch (DeBakey type II/ Stanford type A)
Diagnosis,IPCCC,101454,Descending aorta dissection & distal propagation (DeBakey type III/ Stanford type B)
Diagnosis,IPCCC,101460,Systemic arteritis
Diagnosis,IPCCC,101470,Acquired abnormality of aorta
Diagnosis,IPCCC,101472,Recoarctation of aorta
Diagnosis,IPCCC,101474,Paradoxical arterial embolus
Diagnosis,IPCCC,101477,Acquired supravalvar aortic stenosis
Diagnosis,IPCCC,101480,Acquired abnormality of arterial duct (ductus arteriosus)
Diagnosis,IPCCC,101482,"Acquired dilation of ascending aorta and/or aortic root,"
Diagnosis,IPCCC,101495,Ascending aortopathy associated with conotruncal malformations
Diagnosis,IPCCC,101501,Persistent pulmonary hypertension of the newborn (PFC)
Diagnosis,IPCCC,101510,Transient myocardial ischaemia
Diagnosis,IPCCC,101600,Acquired right ventricular abnormality
Diagnosis,IPCCC,101602,"Acquired right ventricular aneurysm,"
Diagnosis,IPCCC,101608,Right ventricular-congestive heart failure
Diagnosis,IPCCC,101616,Acquired right ventricular outflow tract obstruction
Diagnosis,IPCCC,101622,"Acquired right ventricular dilation,"
Diagnosis,IPCCC,101623,"Acquired right ventricular hypertrophy,"
Diagnosis,IPCCC,101640,Acquired left ventricular abnormality
Diagnosis,IPCCC,101642,"Acquired left ventricular aneurysm,"
Diagnosis,IPCCC,101646,Recurrent left ventricular outflow tract obstruction
Diagnosis,IPCCC,101647,Left ventricular failure
Diagnosis,IPCCC,101653,"Acquired left ventricular outflow tract obstruction,"
Diagnosis,IPCCC,101660,Abnormality associated with ventricular septum: acquired
Diagnosis,IPCCC,101662,Postmyocardial infarct ventricular septal defect (VSD)
Diagnosis,IPCCC,101663,"Acquired interventricular communication (VSD),"
Diagnosis,IPCCC,101676,"Acquired left ventricular dilation,"
Diagnosis,IPCCC,101677,"Acquired left ventricular hypertrophy,"
Diagnosis,IPCCC,101681,Acquired narrowing of constructed cardiac intraventricular tunnel
Diagnosis,IPCCC,101682,Subaortic stenosis in functionally univentricular heart: acquired
Diagnosis,IPCCC,101683,Subpulmonary stenosis in functionally univentricular heart: acquired
Diagnosis,IPCCC,101686,Acquired subaortic stenosis
Diagnosis,IPCCC,101688,Acquired subpulmonary stenosis
Diagnosis,IPCCC,101733,"Acquired atrial abnormality,"
Diagnosis,IPCCC,101740,Atrial septum abnormality: acquired
Diagnosis,IPCCC,101746,Acquired interatrial communication ('ASD')
Diagnosis,IPCCC,101750,Platypnoea-orthodeoxia syndrome
Diagnosis,IPCCC,101800,Myocardial infarction
Diagnosis,IPCCC,101801,Acute myocardial infarction
Diagnosis,IPCCC,101824,Postmyocardial infarction complication
Diagnosis,IPCCC,101826,"Acute coronary syndrome: myocardial infarct with ST elevation (STEMI),"
Diagnosis,IPCCC,101827,"Acute coronary syndrome: myocardial infarct without ST elevation (NSTEMI),"
Diagnosis,IPCCC,101852,Musculoskeletal chest pain
Diagnosis,IPCCC,101901,Dyslipidaemia
Diagnosis,IPCCC,101902,Familial hypercholesterolaemia
Diagnosis,IPCCC,101911,Hypercholesterolaemia
Diagnosis,IPCCC,102203,Infant of diabetic mother
Diagnosis,IPCCC,102301,Family history of congenital heart lesion
Diagnosis,IPCCC,102302,Maternal systemic lupus erythematosus (SLE)
Diagnosis,IPCCC,102303,Family history of disorder with cardiac involvement
Diagnosis,IPCCC,102304,Hereditary disorder potentially with associated heart disease
Diagnosis,IPCCC,102305,Family history of cardiomyopathy
Diagnosis,IPCCC,102311,Family history of sudden death
Diagnosis,IPCCC,102313,Family history of arrhythmia
Diagnosis,IPCCC,102314,Family history of hyperlipidaemia
Diagnosis,IPCCC,102400,Acquired pulmonary venous abnormality
Diagnosis,IPCCC,102412,"Acquired pulmonary venous obstruction,"
Diagnosis,IPCCC,103000,Acquired systemic vein abnormality
Diagnosis,IPCCC,103009,Systemic vein obstruction
Diagnosis,IPCCC,103016,"Acquired coronary sinus abnormality,"
Diagnosis,IPCCC,103101,Acquired superior caval vein (SVC) abnormality
Diagnosis,IPCCC,103103,"Superior caval vein (SVC) obstruction due to tumour infiltration,"
Diagnosis,IPCCC,103104,"Superior caval vein (SVC) syndrome,"
Diagnosis,IPCCC,103105,"Superior caval vein (SVC) obstruction,"
Diagnosis,IPCCC,103121,Acquired inferior caval vein (IVC) abnormality
Diagnosis,IPCCC,103123,"Inferior caval vein (IVC) obstruction due to tumour infiltration,"
Diagnosis,IPCCC,103124,"Inferior caval vein (IVC) syndrome,"
Diagnosis,IPCCC,103125,"Inferior caval vein (IVC) obstruction,"
Diagnosis,IPCCC,103200,Heart valvar abnormality: acquired
Diagnosis,IPCCC,103201,Tricuspid valvar abnormality: acquired
Diagnosis,IPCCC,103300,Prosthetic valve failure
Diagnosis,IPCCC,103301,Mitral valvar abnormality: acquired
Diagnosis,IPCCC,103302,Mitral stenosis: acquired
Diagnosis,IPCCC,103303,Mitral valvar stenosis: recurrent
Diagnosis,IPCCC,103304,Mitral regurgitation: acquired
Diagnosis,IPCCC,103306,Mitral regurgitation: recurrent
Diagnosis,IPCCC,103412,"Acquired abnormality of the right-sided atrioventricular valve in double inlet ventricle,"
Diagnosis,IPCCC,103413,"Acquired stenosis of the right ventricular component of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103414,"Acquired regurgitation of the right ventricular component of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103444,Left atrioventricular valvar regurgitation: acquired
Diagnosis,IPCCC,103452,"Acquired abnormality of the left-sided atrioventricular valve in double inlet ventricle,"
Diagnosis,IPCCC,103453,"Acquired abnormality of an atrioventricular valve in double inlet ventricle,"
Diagnosis,IPCCC,103454,"Acquired common atrioventricular valvar abnormality in double inlet ventricle,"
Diagnosis,IPCCC,103455,"Acquired common atrioventricular valvar abnormality in biventricular connections,"
Diagnosis,IPCCC,103456,"Acquired stenosis of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103457,"Acquired regurgitation of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103458,"Acquired regurgitation of the left ventricular component of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103459,"Acquired stenosis of the left ventricular component of the common atrioventricular valve in biventricular connections,"
Diagnosis,IPCCC,103460,Atrioventricular valvar abnormality in atrioventricular septal defect (AVSD): acquired
Diagnosis,IPCCC,103501,Pulmonary valvar abnormality: acquired
Diagnosis,IPCCC,103502,Pulmonary valvar stenosis: acquired
Diagnosis,IPCCC,103503,Pulmonary valvar stenosis: recurrent
Diagnosis,IPCCC,103504,Pulmonary regurgitation: acquired
Diagnosis,IPCCC,103601,Aortic valvar abnormality: acquired
Diagnosis,IPCCC,103602,Aortic valvar stenosis: acquired
Diagnosis,IPCCC,103603,Aortic valvar stenosis: recurrent
Diagnosis,IPCCC,103604,Aortic regurgitation: acquired
Diagnosis,IPCCC,103606,Aortic regurgitation: recurrent
Diagnosis,IPCCC,103701,Acquired truncal valvar abnormality
Diagnosis,IPCCC,103702,"Acquired truncal valvar stenosis,"
Diagnosis,IPCCC,103704,"Acquired truncal valvar regurgitation,"
Diagnosis,IPCCC,104001,Syncope
Diagnosis,IPCCC,104030,Hypotension
Diagnosis,IPCCC,105101,Acquired common arterial trunk (truncus) abnormality
Diagnosis,IPCCC,107740,"Acquired abnormality of aortic arch branch,"
Diagnosis,IPCCC,109001,Traumatic injury of heart
Diagnosis,IPCCC,109024,Traumatic injury of tracheobronchial tree or lungs
Diagnosis,IPCCC,109041,Trauma: blunt
Diagnosis,IPCCC,109042,Trauma: penetrating
Diagnosis,IPCCC,110000,Arrhythmia
Diagnosis,IPCCC,110011,Sudden Arrhythmic Death Syndrome (SADS)
Diagnosis,IPCCC,110021,Cardiac arrest
Diagnosis,IPCCC,110100,Supraventricular tachycardia
Diagnosis,IPCCC,110101,Supraventricular rhythm disturbance
Diagnosis,IPCCC,110203,Sinus node dysfunction (including sick sinus)
Diagnosis,IPCCC,110204,Sinus bradycardia
Diagnosis,IPCCC,110207,Sinus tachycardia
Diagnosis,IPCCC,110215,Vagal sinus bradycardia: bradycardia(s) of prematurity
Diagnosis,IPCCC,110305,Paroxysmal atrial tachycardia
Diagnosis,IPCCC,110307,Atrial flutter
Diagnosis,IPCCC,110308,Atrial fibrillation
Diagnosis,IPCCC,110312,Ectopic atrial tachycardia
Diagnosis,IPCCC,110313,Macroreentrant atrial tachycardia (including atrial flutter)
Diagnosis,IPCCC,110315,Multifocal atrial tachycardia (chaotic)
Diagnosis,IPCCC,110321,Premature atrial beats (complexes-contractions)
Diagnosis,IPCCC,110366,Cavotricuspid isthmus dependent reentry atrial tachycardia: atrial flutter
Diagnosis,IPCCC,110367,Non-cavotricuspid isthmus dependent atrial tachycardia
Diagnosis,IPCCC,110400,Rhythm disturbance at level of AV junction
Diagnosis,IPCCC,110407,Atrioventricular junctional (nodal) tachycardia
Diagnosis,IPCCC,110411,Atrioventricular nodal reentry tachycardia (AVNRT)
Diagnosis,IPCCC,110412,Junctional ectopic tachycardia (His bundle): post-op
Diagnosis,IPCCC,110442,Junctional ectopic tachycardia (His bundle)
Diagnosis,IPCCC,110500,Ventricular rhythm disturbance
Diagnosis,IPCCC,110506,Ventricular tachycardia
Diagnosis,IPCCC,110509,Ventricular flutter
Diagnosis,IPCCC,110510,Ventricular fibrillation
Diagnosis,IPCCC,110517,Catecholaminergic polymorphic ventricular tachycardia
Diagnosis,IPCCC,110521,Premature ventricular beats (complexes-contractions)
Diagnosis,IPCCC,110544,Brugada syndrome
Diagnosis,IPCCC,110550,Non-sustained ventricular tachycardia
Diagnosis,IPCCC,110556,Focal ventricular tachycardia
Diagnosis,IPCCC,110557,Macroreentrant ventricular tachycardia
Diagnosis,IPCCC,110584,Idiopathic fascicular ventricular tachycardia
Diagnosis,IPCCC,110600,Conduction disturbance
Diagnosis,IPCCC,110601,Sinoatrial block
Diagnosis,IPCCC,110602,1st degree atrioventricular block
Diagnosis,IPCCC,110603,2nd degree atrioventricular block
Diagnosis,IPCCC,110607,Complete atrioventricular block (3rd degree)
Diagnosis,IPCCC,110610,Acquired complete atrioventricular block
Diagnosis,IPCCC,110616,Congenital complete heart block
Diagnosis,IPCCC,110617,Postprocedural complete atrioventricular block
Diagnosis,IPCCC,110623,Complete right bundle branch block
Diagnosis,IPCCC,110624,Complete left bundle branch block
Diagnosis,IPCCC,110632,Procedure related complete atrioventricular block requiring temporary pacing
Diagnosis,IPCCC,110633,Procedure related complete atrioventricular block requiring permanent pacemaker system
Diagnosis,IPCCC,110701,AV reciprocating (reentry) tachycardia: manifest preexcitation in sinus rhythm (Wolff Parkinson White)
Diagnosis,IPCCC,110706,Accessory pathway: retrograde conduction only (concealed: no preexcitation sinus rhythm)
Diagnosis,IPCCC,110711,Manifest accessory pathway
Diagnosis,IPCCC,110714,Permanent junctional reciprocating tachycardia (PJRT)
Diagnosis,IPCCC,110722,AV reciprocating (reentry) tachycardia: orthodromic
Diagnosis,IPCCC,110723,AV reentry (reciprocating) tachycardia: antidromic (typically wide QRS)
Diagnosis,IPCCC,110726,Multiple accessory pathways
Diagnosis,IPCCC,110728,AV reentry (reciprocating) tachycardia: orthodromic & antidromic
Diagnosis,IPCCC,110729,AV reciprocating (reentry) tachycardia (accessory pathway mediated)
Diagnosis,IPCCC,111100,Pacemaker dysfunction-complication necessitating replacement
Diagnosis,IPCCC,111101,Pacemaker dysfunction-complication
Diagnosis,IPCCC,111103,Pacemaker battery exhaustion: end of life (EOL)
Diagnosis,IPCCC,111117,Pacemaker-Implantable cardioverter & defibrillator (ICD) loss of capture
Diagnosis,IPCCC,111121,Pacemaker (atrioventricular dyssynchrony) syndrome
Diagnosis,IPCCC,111140,Pacemaker-implantable cardioverter & defibrillator (ICD) lead dysfunction-complication
Diagnosis,IPCCC,111159,Pacemaker generator site local complication
Diagnosis,IPCCC,111160,Implantable cardioverter & defibrillator (ICD) dysfunction-complication
Diagnosis,IPCCC,111180,Insertable electrocardiographic (ECG) loop recorder complication
Diagnosis,IPCCC,111200,Ion channelopathy
Diagnosis,IPCCC,111201,Prolonged QT interval
Diagnosis,IPCCC,111229,Long QT syndrome
Diagnosis,IPCCC,112000,Electrocardiographic (ECG) abnormality
Diagnosis,IPCCC,112300,Morphological abnormality of conduction system
Diagnosis,IPCCC,140344,Transient ischaemic attack: less than 24 hours (TIA)
Diagnosis,IPCCC,140397,Reversible ischaemic neurologic deficit: 24-72 hours (RIND)
Diagnosis,IPCCC,140404,Pectus carinatum
Diagnosis,IPCCC,140405,Pectus excavatum
Diagnosis,IPCCC,140409,Kyphoscoliosis
Diagnosis,IPCCC,140414,Anterior chest wall (pectus) deformity
Diagnosis,IPCCC,140446,Migraine
Diagnosis,IPCCC,140447,Diver's decompression sickness
Diagnosis,IPCCC,140541,Fetal infection
Diagnosis,IPCCC,150321,Prominent wire in median sternotomy wound causing irritation
Diagnosis,IPCCC,150352,Mediastinitis
Diagnosis,IPCCC,150401,Postprocedural superior caval vein (SVC) complication
Diagnosis,IPCCC,150405,Postprocedural inferior caval vein (IVC) complication
Diagnosis,IPCCC,150411,Inferior caval vein (IVC) obstruction due to foreign body
Diagnosis,IPCCC,150412,Superior caval vein (SVC) obstruction due to foreign body
Diagnosis,IPCCC,150434,Postprocedural major vein complication
Diagnosis,IPCCC,150501,Postprocedural pulmonary venous complication
Diagnosis,IPCCC,150503,Pulmonary venous obstruction
Diagnosis,IPCCC,150526,Postprocedural obstructed pulmonary vein(s)
Diagnosis,IPCCC,151001,Postprocedural obstructed systemic venous pathway
Diagnosis,IPCCC,151002,Postprocedural obstructed pulmonary venous pathway
Diagnosis,IPCCC,151010,Acquired right atrial abnormality
Diagnosis,IPCCC,151011,Postprocedural right atrial complication
Diagnosis,IPCCC,151013,Obstruction of right atrial conduit (including total cavopulmonary connection)
Diagnosis,IPCCC,151017,Right atrial erosion due to implanted device
Diagnosis,IPCCC,151019,Left atrial erosion due to implanted device
Diagnosis,IPCCC,151020,Aquired left atrial abnormality
Diagnosis,IPCCC,151021,Postprocedural left atrial complication
Diagnosis,IPCCC,151027,Postprocedural right atrial perforation
Diagnosis,IPCCC,151028,Postprocedural left atrial perforation
Diagnosis,IPCCC,151061,Postprocedural atrial septum complication
Diagnosis,IPCCC,151063,Residual interatrial communication ('ASD')
Diagnosis,IPCCC,151066,Ineffective balloon atrial septostomy
Diagnosis,IPCCC,151072,Postprocedural residual or recurrent interatrial communication ('ASD')
Diagnosis,IPCCC,151079,Postoperative interatrial communication
Diagnosis,IPCCC,151100,Postprocedural tricuspid valvar complication
Diagnosis,IPCCC,151103,Residual tricuspid regurgitation
Diagnosis,IPCCC,151108,Tricuspid valvar prosthesis complication
Diagnosis,IPCCC,151200,Postprocedural mitral valvar complication
Diagnosis,IPCCC,151201,Residual mitral valvar stenosis
Diagnosis,IPCCC,151203,Residual mitral regurgitation
Diagnosis,IPCCC,151209,Mitral valvar prosthesis complication
Diagnosis,IPCCC,151302,Residual common atrioventricular valvar regurgitation
Diagnosis,IPCCC,151308,"Postprocedural common atrioventricular valvar abnormality in double inlet ventricle,"
Diagnosis,IPCCC,151400,Postprocedural right atrioventricular valvar complication
Diagnosis,IPCCC,151411,Postprocedural right-sided atrioventricular valvar abnormality in double inlet ventricle
Diagnosis,IPCCC,151500,Postprocedural left atrioventricular valvar complication
Diagnosis,IPCCC,151511,Postprocedural left-sided atrioventricular valvar abnormality in double inlet ventricle
Diagnosis,IPCCC,151600,Postprocedural atrioventricular septal defect complication
Diagnosis,IPCCC,151602,Residual ventricular component of atrioventricular septal defect
Diagnosis,IPCCC,152001,Postprocedural right ventricular complication
Diagnosis,IPCCC,152021,Postprocedural right ventricular outflow tract complication
Diagnosis,IPCCC,152023,Residual right ventricular outflow tract obstruction
Diagnosis,IPCCC,152024,Postprocedural right ventricular outflow tract obstruction
